ID,log2FoldChange
100,-0.121314273534027
1000,0.222717845840306
10000,0.011241796436874
10001,0.137177157223049
10008,0.538170119801342
10009,-0.279529892602218
10010,4.71067311126389
10012,0.194472026403191
100138,-0.00515514188652269
10014,-0.0484215507314893
10015,-0.0156878412348553
10017,-0.258965599301809
100190,0.136362968429219
1002,0.824306838099855
10020,0.656515781368274
10021,-0.0471624924546539
100234,-0.456046130071255
10024,1.48846155895579
10025,0.21769513273482
10026,-0.0170938888141047
10029,0.403173737110327
1003,0.192370992803284
10034,-0.722799724806465
100356,0.282843963518548
10036,0.173664289032131
10038,-0.284822817807008
100412,-0.48531540788317
100414,2.20038112462021
100469,-1.65072691710098
1005,0.364908331152588
100512,0.0572501285400428
100521,0.327910757593539
100529,0.038669590244998
10054,3.32249646247991
10056,-0.548816319067389
10060,0.066539487610747
10065,-1.36992855069581
100668,0.0825569069047537
10069,0.922397995697189
100722,-0.110087396543859
10076,-0.0442363503116223
10078,-0.0214301484582822
1008,-0.0300371291559613
100814,0.0831423527045352
10082,-0.102302727810139
100828,0.054267765588829
100859,0.139981592233287
10091,-0.275528455999265
100975,0.558427137128404
100994,-0.00177659147112347
101007,-0.104108117681904
10101,0.292684248999703
10103,0.0769555834427506
10104,0.223128246041065
101084,4.9728510479445
10111,-0.46639125813806
101123,0.0471616219596298
10114,0.291775230043919
10116,0.0815896860964441
101172,0.380615775264404
10120,0.261618134210519
101232,-3.05489382074079
10124,-0.951436046243244
10130,0.857493874985423
101311,0.987184273038263
10134,-0.355097874379231
101353,1.74601870272214
101354,-4.80323969353781
101363,-0.809092193990633
101370,0.521006750111624
101376,0.0998994930668848
10140,-0.0514122157476166
10141,0.448339373954548
10146,-0.0477054275489107
10148,0.046089104922966
1015,0.0142219520318049
10154,0.565600584535604
101544,0.607784467786556
10159,0.935874879643386
1016,0.792603271981319
10162,-0.233964831483026
10166,-0.0263869572483862
101669,-0.0570657615112839
101675,0.233683729483012
1017,0.365838195775956
10170,-0.314653547238585
10173,-0.739132096043281
10174,0.406985566064885
10177,-7.61196186356953
10178,-0.196557968320085
10179,-0.466288693978254
1018,-0.086193357477904
101826,-0.514047058376798
101892,0.36111169289907
1019,0.110148399128382
102,0.0498680423661249
10202,-1.41240613911435
102032,-0.771368602931257
102085,0.158191816762023
102090,-0.558878160149055
10210,0.254312050505096
10211,0.310914337015677
10221,0.541612823645723
102234,-0.708290010389866
10224,-0.227525124167585
10225,-0.133504841770591
10226,-0.0532644576593151
10228,0.267876795366114
1023,0.482197730138627
10230,-0.134213468800027
10231,0.249007108499699
10235,0.382278604860785
10238,-0.483596428742777
10240,0.181719493296085
10246,-0.0517001112048671
1025,-0.0889961848065233
10253,0.160812300067675
102549,-0.475158552765133
10258,-0.417028003795836
10260,-0.407228050772936
102645,-0.913063705338029
10267,0.208845132286223
102686,-0.344598383555349
10271,0.286147431167979
10277,-0.365759119744967
10283,0.141891910928229
102861,-0.159450897396196
10288,-0.505955065762613
10289,-1.85655931681207
10290,0.688689395172836
10292,-0.327225083935905
10294,0.00802840622547345
10295,-0.786297917007419
10303,0.373110197996013
10304,1.30043037622393
10305,0.221236459857839
103055,-0.112214635026798
103059,-1.13303929380357
103088,-0.521129137700795
103094,0.650723156413773
1031,-1.49279678917354
10318,-0.171113951373995
10319,-0.551291600313315
10320,0.0922787031180836
10322,-0.168385598026141
10324,0.109124771213414
103244,0.058416382907609
10326,0.0145555300650865
10330,-0.0983106703176785
103304,-0.787457205187483
10333,0.0418510619007643
10335,0.625295740397275
10340,0.907591702099824
103403,0.576225524222832
10341,0.0862771205720974
10344,-1.1704045065877
103451,0.886186137588053
10346,-0.0816471304042198
10348,-0.115256275842657
10349,-0.00383775519984377
10355,0.361676564693031
10356,-0.160006027336756
10358,-0.108772910411232
103616,-0.0164037794711791
10362,-0.146234066295597
10363,0.372201203521087
10365,0.0505647089583922
10369,-0.35575441763027
103699,-0.347954464482211
103737,3.89295840083509
10379,0.101149709005159
1038,0.159533477732135
103825,0.0686966099947764
10385,0.138976253518667
10386,3.00086124143487
1039,-0.141529433574084
10391,0.729237995883652
10394,0.396489807668364
103964,0.0799137128344277
104,-0.0343461865498806
10401,-0.199069260941314
10403,0.207188896734032
10405,0.330547307982087
104058,-0.445543636751137
104064,-0.0145244281475105
10408,0.0535271137597677
10409,0.0642834238387553
10414,0.159220718225684
10420,0.159122011128093
10426,-0.69246750798984
10428,-0.646711501170046
1043,-0.0116324149285938
104306,-0.159425825556893
104331,-0.605171203346608
10438,-0.414991542097926
1044,0.0638457515805435
10440,0.178465918232659
10442,-0.460599408576489
10444,0.0766336525912912
10448,-0.0927478542660514
10449,-0.0533488757054526
10454,-1.83118195693692
104570,-4.3025248359427
10459,0.904133860461592
10462,0.012279502306377
10463,-0.945548448612902
10464,-0.127518004345834
10473,-0.83995519996371
104739,3.23651404923987
10475,0.427039407156471
10476,0.353345709464723
10479,-0.021620613303798
10487,-0.707171565580469
10490,0.467073903241798
104910,0.313411991923884
10492,0.0405647741801387
10493,0.669006095266421
10495,-1.8229117117731
10496,-0.456381115019484
105017,0.330322352532678
105023,-0.529364277712631
10504,3.60402356402269
105043,-0.100069666684601
10506,-1.45732067056632
105234,-0.155456080956355
10524,-0.128408578023332
10525,0.226500598854166
10530,-0.199413924243962
10534,0.00145954774276523
105412,-0.0376693310364241
10542,-0.657396941758384
10543,-0.448887024995978
105451,0.386827497212778
10548,0.0598541529271356
105497,0.63355563911231
1055,0.271195087471207
10556,-0.165593813958094
10558,-0.0396496185334323
10562,0.0936191076768397
105627,4.78806291672155
10564,-0.157436576116644
10566,-0.299988559641964
10568,-0.0767757434149338
10579,-0.395798434492795
10580,0.228649254879417
10582,0.0755898138137198
105833,0.310401120761416
10584,0.362054523957355
10587,0.136084243889921
10589,-0.598859656005044
105893,-0.077969007800955
1059,0.138614431794758
10590,0.0994721469913857
10591,1.01312104040743
10593,0.312101765347446
1060,-0.300629412012416
106013,-0.0111733382018865
10604,-0.0709524758158751
106101,-0.987664694022175
10613,0.364746482473434
106226,0.112748642529178
10623,-0.0626798913964662
10625,-0.17766672635487
106264,0.0960412689603777
106266,-0.236767679368098
10628,-0.0854056575155546
106283,0.908749853670636
10631,-0.847539673308139
